URL,Title,Brand,Price,Num of Ratings,Scores,Reviews,product_id,Answered Qs
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq","itel A60s 6.6″ HD+ Display | 8+128GB Storage | HD+ display | 8MP Dual Rear Camera, None",itel,22749,19,4.4,"Very disappointing. This phone is not 8 GB RAM as claimed. This is a 4GB + 4 GB expendable. The add should clearly state that truth. Also, it has a slow processor. an iPhone user will find it very slow. it is large screen phone. The back camera quality is good in day light but not very good in low light. Overall it is okay for the price it is being sold at. But the ad should clearly state the figures to avoid any disappointments.\n, "" same mobile deliver hoa hai thanks 😊😊👍 Im very happy......\n"",  good quality nice phone I like it very much\n,  v nice tnx daraz\n,  looking good with back cover received ram here show 8gb but in mobile show 4 GB +4gb extendable other OK\n,  Good mobile recieve on time 🔥 work well💙 just youtube thora slow chl rha ha🌸 overall good🌜 recommended 💪 camera result is ok ok💪\n,  phone received everything packed well and delivery was fast.\n, "" very good and fast delivery, i like it but should be back cover given in the box, its negative from inside. we have to buy it separately anyway we will buy\n"",  I ordered black but received blue. Delivery was quite fast. Cell phone is made in Pakistan which has not been mentioned anywhere in the ad..... Why did the seller hide this information rather we should be proud of our own products. Experience with the product overall is good for this price.\n",34643d6c-8c25-4a94-9371-2598dd10916a,54
https://www.daraz.pk/products/like-new-phones-used-apple-iphone-se-2nd-gen-2020-red-64-gb-pta-approved-i434297529-s2082868613.html?spm=a2a0e.searchlist.sku.2.26da955eirhyCn&search=1,Like New Phones - Used Apple iPhone SE 2nd Gen (2020) - Red 64 GB - PTA Approved,Apple,70999,1,5,"97% battery, scratch less, excellent condition, just like new.\n,  97% battery, scratch less, excellent condition, just like new.\n,  97% battery, scratch less, excellent condition, just like new.\n",a6a8a5b1-b3ed-4315-a160-824eded7c5e8,0
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq,Samsung Galaxy A14 4GB+128GB,Samsung,51999,162,4.7,"mobile ki packing bhi achi ha.or original sumsang ki packing ki halat ma received howa ha dil khush kar diya daraz ki service na\n,  Nice Cell phone delivered safely but 1 thing is shameful that no adopter with mobile at this heavy price.. only data cable found in the box .. Great services by daraz\n,  Thanks a lot Daraz for their phenomenal service and a great discount of 5000 the device is very reasonablekeeping the current situation of the inflation I would highly recommend this over all other Chinese brands the look and feel of the device is awesome same like the flagship series of samsung and performance is also acceptable overall the only drawback being the charger not included with the device, which adds another couple of thousand to the already inflated price But still I like the phone thanks again daraz for providing the great experience and service Thanks a lot Daraz 😊❣️💥\n,  Placed order on 14 sep and received on 16 September in afternoon. Packaging was intact. Sealed box. Received without any damage. It was a wonderful experience.\n,  mobile ki packing bhi achi ha.or original sumsang ki packing ki halat ma received howa ha dil khush kar diya daraz ki service na\n, "" The Samsung A14 is a solid choice for those seeking a budget-friendly smartphone. With 4GB of RAM and 128GB of storage, it handles daily tasks with ease and provides ample space for apps and media. The devices performance is snappy, and it runs apps smoothly. The camera quality is good for the price range, and the battery life is impressive. If youre looking for a reliable smartphone with a balance of performance and storage, the Samsung A14 wont disappoint.\n"",  AoA Main daraz sy phly bhi orders krta hun but is order py mujy bohat kushi hui ha kun k ya order mujy diy gy time sy phly hi mill gya. Main is sy kush hua aor time py mari zarort puri ho gai aor mujy zada wait ni krna para. Product bhi theak ha.same as company paking. Thanks Allah Hafiz\n,  Original product Box packed - Thanks Daraz ❤️🥀\n,  V Goood\n",5184f92c-ac4b-4e4a-b768-9c134a096d66,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq","OPPO A17 4GB + 64GB 5000mAh Battery, None",OPPO,36999,49,4.7,"Thanx a lot OPPO Mobile Pakistan for quality product which i ordered & Daraz for in time delivery.\n,  I recently received my parcel from the official Oppo store, and while the phone itself is excellent and original, I was disappointed with the packaging. The box arrived damaged, and there were no bubble wrap or proper protection inside. However, I must commend the seller for their polite and reasonable behavior throughout the process. I hope they improve their packaging to ensure better protection for future shipments. #OnlineShopping #OppoStore #CustomerExperience\n,  Good Service.. Mobile recieved on time 👍\n,  zarbardat\n, "" Thanks Oppo Pakistan for your rapid response Im also glad to have the same product that I have ordered. and special thanks to all the team of Daraz for being cooperative and responsive.\n"",  Good Service.. Mobile recieved on time 👍\n,  Its owesome amazing\n,  good product orinal non active\n,  got the phone in 3 working days the packaging and the servive was amazing\n",56ada17b-2971-41ee-9c0c-efe0df91dbe6,87
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq,Like New Phones - Used Apple iPhone X - Space Gray 64 GB - PTA Approved,Apple,97999,1,1,"Very bad product.. Bettry health is very bad within 2 days bettry health 80 sy 75 ai.. faulty iphone hy...\n,  Very bad product.. Bettry health is very bad within 2 days bettry health 80 sy 75 ai.. faulty iphone hy...\n,  Very bad product.. Bettry health is very bad within 2 days bettry health 80 sy 75 ai.. faulty iphone hy...\n",a41944e6-63e4-40b2-9e48-3ec8522a7e93,0
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq,Samsung Galaxy A54 8GB+256GB,Samsung,128999,21,4.6,"Recommended seller 💯 fast shipping, pin packed.This phone has been warranty active 6 weeks ago on manufacture date by Samsung. Phone is original and has not been repacked. The warranty is 24 months and will expire september 2025.So hurry up before your favorite color is sold out.\n, "" In description section it says: Whats in the box = 1 Phone , 1 Charger. But there is no Charger in the box. I know Samsung latest phone dont have chargers anymore, But then, why did your write it Like that. Moreover, the description/Specification Style of this phone in the daraz store was the worst thing I have ever seen. Kindly hire someone good. Other then of that, Original Seller(Samsung Flagship Store) is Selling Original/Sealed mobile phones. Good Delivery Service. So overall 3 Star\n"",  #RWC2. Genuine product with quick delivery.\n,  #RWC2. Genuine product with quick delivery.\n,  In-time delivery and exact product. Fully satisfied with Daraz and their 11.11 sale.\n,  Recommended sellar. Original product PTA approved. Deliver time to Lahore 3 days.\n,  Fast delivery. they sent what they showed.\n,  awesome phone,timely delivery\n,  awesome....\n",b2c0ef16-b880-486a-8715-1af4627a566c,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq","VGOTEL NOTE 23 8+8=16GB RAM 256GB ROM = 5000mAh BATTERY, None",VGOTEL,32999,1,5,"I ordered vgotel note23, came with charger and hand free nice mobile overall good experience but price is a bit different than market.\n,  I ordered vgotel note23, came with charger and hand free nice mobile overall good experience but price is a bit different than market.\n,  I ordered vgotel note23, came with charger and hand free nice mobile overall good experience but price is a bit different than market.\n",d0d3bd70-ec94-4fd6-bdf2-f41ea4bbe147,41
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq","Oppo A57 2022 - 6.5"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color), None",Oppo,26999,4,4.5,"its PTA approved device..\n,  Very Nice Mobile Thanks\n,  \n,  \n",f91c2cd2-8571-45c5-8690-4516c3b7b6a3,79
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq","Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired, None",Redmi,28999,36,4.9,""" well packed, buht hi acha original mobile,, very fast delivery within just 2 days. good seller, Im very happy and satisfied, thanks\n"",  mobile is 100% genuine....😍 sealed pack.... seller is so much co operative... 🥰 price is very low than other sellers or market....👍 recommended to all....👍👍 thanks 💚\n,  Great seller, Awesome, thank you so much.recommended seller\n,  25 rupay ziada Lia but product acha aur original tha\n,  very very good working.. thanks seller very responsible person. very one close Ur eye and buy it.. 💖 seal pack\n,  مجھے اعلیٰ معیار کا موبائل فون ملا ہے اور سیلر بہت ایماندار، تیز رفتار اور اچھی سروس فراہم کرنے والا ہے، اس لیے میں اس کی سفارش تمام دوستوں سے کرنا چاہتا ہوں، شکریہ\n,  100% satisfied.\n,  Great seller, Awesome, thank you so much.recommended seller\n,  great deal...pta approved and plenty of ram 128gb.5000mah battery..hold warranty...so far good impression...hope to use it long time\n",2dd7d9b4-a6b4-4b4c-b0a5-e7781d4274a4,28
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq,"Tecno Camon 20 - 8GB/256GB - 64 MP Camera - 5000 mAH- Battery - 6.67""",Tecno,49999,114,4.7,"Thanks for Daraz & Tecno Flagship store Mobile boat acha hai or pin packed hai deliver bhi 1 din hogya. I am very happy once againThanks for Daraz & Tecno Flagship store.\n, "" This is my first experience buying a phone from Daraz. its good for me. The phone is ok! non-repack/non-active. I am 100% satisfied for daraz only for this product only! Tecno 20 camon\n"",  thank you so much Tecno Company Zaberdast mobile hy aaj hi lunching ceremony thi or aaj hi mil gaya once again thank you so much Tecno\n, "" best experience with Daraz and best experience with this seller. great product and well packing.I satisfied with Daraz and with this store. best mobile Tecno Comman 20 with this price.\n"", "" This is my first experience buying a phone from Daraz. its good for me. The phone is ok! non-repack/non-active. I am 100% satisfied for daraz only for this product only! Tecno 20 camon\n"",  thank you so much Tecno Company Zaberdast mobile hy aaj hi lunching ceremony thi or aaj hi mil gaya once again thank you so much Tecno\n,  thank you daraz mall, thank you tecno for this amazing experience. i have placed my order for tecno camon 20 pro as well hope i receive it in black color and in perfect condition as i received this one. thanks in advance\n,  The phone is awesome given the price tag with amoled display has good display and very little bazzles which makes the whole viewing experience good. processor should have been atleast helio G96 only this is the con. cameras are average.\n,  i really pleased to share my review regarding this awesome purchase..i am 100% satisfied with daraz and Techno official store..Device is genuine and packing of device was up to the mark. I extremely grateful to Daraz management. #11.11\n",954f3b82-0e7d-46ca-ab8c-33c66563ebee,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq","Xiaomi 13T (12GB-256GB) PTA Approved With Official 1 Year Warranty, None",Xiaomi,169999,40,4.5,"Genuine and Excellent Product. Loved the fast delivery and the mobile itself. Thanks #11.11 got it on discount. will recommend the seller and Daraz to others for quality and speed. Excellent Packing as well, Package packed in bubble wrap and was originally a sealed pin pack box. All accessories included, only handsfree missing by the company...😭 Other than that The feel of the mobile is amazing, is light weight and fast... Applied 144hz from get go. Was a lovely experience by Daraz. Thanks!\n, "" I got my parcel timely Im satisfied with my purchase. I bought it in official price before 11.11 but no gift 🎁\n"", "" order placed on 15th and received today (21.09.23) daraz should work on speedy delivery. packing was good. the box was sealed packed and includes a mobile, a transparent cover, sim eject pin, cable and a 67w charger. trusted supplier. the only week point of the seller is that it doesnt reply instantly. takes too much time for reply even replied after 2 to 3 days. any ways .... thanks to daraz and the supplier. Happy yo receive my order.\n"", "" Really liked the phone. Bought it in 11.11 sale. its display, speed and overall performance is amazing. And obviously for camera just one word its awesome. delivered in 3 4 days. Trusted seller. Highly recommended this phone if you have budget of 150k\n"",  A very nice Xiaomi 13T model I am buying a Daraz 11.11 sale.\n, "" Sharing my review after 1 day use. So far so good. Delivery was a bit late and packing was not perfect but product was not damaged. Ill edit the review 7 day use.\n"",  Same as shown in the picture and cheaper from the local market.\n,  As described and timely delivered. Genuine product with all seals were intact when received.\n,  Excellent Product Quality,, Original Product And Charger,, Highly Recommended.\n",81eb1c80-eb00-44d2-9a6a-91666916bd7a,35
